reg_id,distance_cm,bacteria_count,infection_rate,spread_path_factor,airborne_bacteria_fraction,respirable_bacteria_fraction,airflow_speed_m_s,environment_stability,class_bacteria_level,moisture_level,dispersion_factor
2380,1,318220000000000,1.0,0.7,0.5,0.6,4.32,F,QS,0.00042,0.038
2381,1,246610000000000,0.6,0.5,0.7,0.9,3.18,C,Z1,0.00035,0.0017
2382,1,325670000000000,1.0,1.0,0.5,0.7,4.93,B,N4,0.0001,0.0013
2383,1,314610000000000,0.9,0.5,0.5,0.8,4.42,B,N4,0.0002,0.00067
2384,1,99106000000000,0.5,0.8,1.0,0.6,3.84,E,T6,0.00052,0.005
2385,1,162990000000000,1.0,1.0,0.7,0.9,4.82,B,N4,0.0001,0.0012
2386,1,217370000000000,0.5,0.7,1.0,0.5,3.49,C,Z1,0.0001,0.0014
2387,1,282360000000000,0.9,1.0,1.0,0.8,3.51,E,T6,0.00051,0.045
2388,1,124460000000000,0.5,0.5,0.5,1.0,4.34,D,M7,0.00016,0.0013
2389,1,259540000000000,1.0,0.5,0.9,1.0,4.72,F,QS,0.0001,0.077
2390,1,181190000000000,0.9,0.5,0.5,0.9,4.26,E,T6,0.0001,0.0087
2391,1,346160000000000,1.0,0.6,0.9,0.5,3.9,D,M7,0.0001,0.0088
2392,1,60567000000000,0.7,1.0,1.0,1.0,3.56,D,M7,0.00019,0.0042
2393,1,107220000000000,0.6,0.5,1.0,0.8,4.03,E,T6,0.00042,0.0055
2394,1,128040000000000,1.0,0.5,0.6,1.0,3.13,D,M7,0.00058,0.0036
2395,1,56934000000000,0.5,0.5,0.7,0.7,3.96,F,QS,0.0001,0.005
2396,1,233780000000000,0.5,0.8,1.0,1.0,4.26,A,V3,0.0001,0.00052
2397,1,315150000000000,0.7,1.0,0.8,0.5,3.56,B,N4,0.0006,0.0011
2398,1,139490000000000,0.8,1.0,0.7,1.0,3.82,D,M7,0.00042,0.0067
2399,1,95508000000000,0.9,1.0,0.6,0.5,4.42,B,N4,0.0001,0.00032
2400,1,291490000000000,0.5,0.5,1.0,1.0,4.89,B,N4,0.00026,0.00078
2401,1,395620000000000,1.0,1.0,0.5,0.5,3.26,F,QS,0.00025,0.07
2402,1,141270000000000,1.0,0.6,0.6,1.0,4.05,B,N4,0.0001,0.00067
2403,1,381620000000000,1.0,0.5,0.7,1.0,3.15,F,QS,0.0001,0.11
2404,1,297700000000000,1.0,0.8,0.6,0.5,3.76,D,M7,0.00057,0.0059
2405,1,212940000000000,0.5,0.5,0.8,0.5,4.13,C,Z1,0.00028,0.00065
2406,1,438880000000000,0.5,0.7,0.5,1.0,3.05,B,N4,0.0001,0.0013
2407,1,369410000000000,0.5,1.0,1.0,0.5,4.71,C,Z1,0.00013,0.0026
2408,1,132760000000000,0.8,0.8,0.5,1.0,3.75,F,QS,0.00018,0.03
2409,1,98207000000000,0.9,0.9,1.0,0.6,3.53,A,V3,0.00027,0.0003
2410,1,203930000000000,0.9,1.0,0.5,0.9,3.74,E,T6,0.00057,0.017
2411,1,90976000000000,1.0,0.8,0.5,0.6,4.88,A,V3,0.0001,0.00011
2412,1,328940000000000,0.5,0.5,0.7,0.7,4.72,D,M7,0.0001,0.0032
2413,1,172280000000000,0.5,1.0,1.0,1.0,3.26,F,QS,0.0001,0.068
2414,1,376600000000000,0.7,1.0,0.6,1.0,3.97,D,M7,0.0001,0.015
2415,1,74902000000000,0.9,0.7,1.0,1.0,3.54,E,T6,0.0001,0.013
2416,1,263030000000000,0.5,0.5,0.5,0.8,3.08,B,N4,0.00029,0.00042
2417,1,81064000000000,0.5,1.0,1.0,0.5,3.13,F,QS,0.00058,0.011
2418,1,184020000000000,1.0,1.0,1.0,1.0,4.03,A,V3,0.00034,0.001
2419,1,266520000000000,0.8,0.5,0.5,0.8,4.2,A,V3,0.0001,0.00024
2420,1,278050000000000,0.5,0.5,0.5,0.5,3.17,F,QS,0.0001,0.014
2421,1,438280000000000,0.8,1.0,1.0,0.8,4.63,B,N4,0.0001,0.0033
2422,1,198540000000000,0.5,1.0,0.8,0.5,3.93,E,T6,0.0001,0.01
2423,1,95602000000000,1.0,0.7,0.5,0.9,3.42,C,Z1,0.0001,0.0011
2424,1,286040000000000,0.5,0.5,0.5,0.6,4.24,F,QS,0.0001,0.015
2425,1,235990000000000,0.5,0.5,0.6,1.0,4.99,C,Z1,0.0001,0.00095
2426,1,281920000000000,1.0,0.5,1.0,0.5,4.62,D,M7,0.0001,0.0057
2427,1,419060000000000,0.5,0.5,0.7,1.0,3.54,E,T6,0.0001,0.02
2428,1,276610000000000,1.0,1.0,0.7,0.9,3.78,B,N4,0.0001,0.0025
2429,1,88288000000000,0.5,1.0,1.0,0.6,3.23,C,Z1,0.0001,0.0011
2430,1,306170000000000,1.0,1.0,0.5,1.0,4.05,C,Z1,0.00048,0.0045
2431,1,393220000000000,0.8,0.5,0.6,1.0,4.23,E,T6,0.00019,0.022
2432,1,284290000000000,1.0,0.6,0.5,0.8,3.63,A,V3,0.00054,0.00039
2433,1,324390000000000,0.5,1.0,0.5,0.6,3.98,A,V3,0.00012,0.00029
2434,1,211860000000000,0.5,1.0,1.0,1.0,3.9,D,M7,0.0002,0.0096
2435,1,387230000000000,0.5,0.5,0.7,0.5,4.1,F,QS,0.00011,0.024
2436,1,298080000000000,1.0,1.0,0.5,1.0,3.37,D,M7,0.0001,0.016
2437,1,281650000000000,0.5,1.0,1.0,0.8,4.01,F,QS,0.00012,0.08
2438,1,82356000000000,1.0,1.0,0.5,1.0,4.18,C,Z1,0.0001,0.0013
2439,1,201870000000000,0.9,1.0,0.8,0.8,4.57,B,N4,0.00015,0.0014
2440,1,57228000000000,0.5,1.0,1.0,0.8,3.94,C,Z1,0.00056,0.00067
2441,1,374310000000000,0.9,1.0,1.0,0.9,3.84,D,M7,0.0001,0.029
2442,1,369200000000000,1.0,0.5,0.5,0.7,4.64,A,V3,0.0001,0.00033
2443,1,433740000000000,0.8,1.0,0.9,0.5,4.76,C,Z1,0.0001,0.0044
2444,1,434140000000000,0.6,1.0,1.0,1.0,3.7,C,Z1,0.0001,0.0092
2445,1,326100000000000,1.0,1.0,0.5,0.5,3.8,A,V3,0.0001,0.00051
2446,1,421010000000000,0.5,0.5,1.0,1.0,3.99,D,M7,0.00033,0.009
2447,1,95898000000000,0.5,0.8,1.0,0.7,4.2,A,V3,0.0001,0.00015
2448,1,170340000000000,0.7,0.7,1.0,1.0,4.81,F,QS,0.0001,0.054
2449,1,45226000000000,1.0,0.8,0.8,0.5,4.0,D,M7,0.0001,0.0013
2450,1,313100000000000,0.5,0.7,0.5,1.0,3.7,A,V3,0.0001,0.00035
2451,1,389620000000000,1.0,0.5,1.0,0.6,4.67,D,M7,0.00017,0.0092
2452,1,340640000000000,1.0,1.0,1.0,1.0,3.13,C,Z1,0.00057,0.012
2453,1,336160000000000,0.9,0.5,0.5,0.8,3.55,B,N4,0.0001,0.00091
2454,1,92185000000000,0.5,1.0,0.8,1.0,3.57,F,QS,0.0001,0.028
2455,1,186960000000000,1.0,0.5,1.0,0.5,3.92,D,M7,0.0001,0.0044
2456,1,232420000000000,0.5,0.5,0.9,0.6,3.42,F,QS,0.00043,0.019
2457,1,253030000000000,0.5,0.6,0.9,0.8,4.93,A,V3,0.00039,0.00025
2458,1,96722000000000,1.0,1.0,1.0,0.5,4.5,A,V3,0.00057,0.00023
2459,1,315690000000000,1.0,0.6,0.9,0.8,3.12,E,T6,0.0001,0.041
2460,1,312240000000000,1.0,0.5,0.5,0.5,3.4,D,M7,0.00036,0.0038
2461,1,81824000000000,1.0,1.0,1.0,0.5,3.52,D,M7,0.0001,0.0042
2462,1,399440000000000,0.8,1.0,0.7,0.7,3.75,E,T6,0.00023,0.038
2463,1,229390000000000,1.0,0.9,1.0,0.7,4.52,C,Z1,0.0001,0.0043
2464,1,372190000000000,0.8,1.0,0.9,1.0,3.32,F,QS,0.0001,0.21
2465,1,196550000000000,1.0,0.9,0.5,0.5,3.93,F,QS,0.00011,0.032
2466,1,94215000000000,0.5,1.0,1.0,0.5,3.24,F,QS,0.0001,0.019
2467,1,417460000000000,0.5,0.6,0.5,0.7,4.59,A,V3,0.0001,0.00023
2468,1,220850000000000,1.0,1.0,1.0,1.0,4.14,B,N4,0.00043,0.0026
2469,1,251450000000000,1.0,1.0,1.0,1.0,3.73,B,N4,0.00014,0.0036
2470,1,205610000000000,0.5,0.5,0.5,0.5,4.93,B,N4,0.0001,0.00014
2471,1,344830000000000,0.7,0.5,0.5,1.0,3.82,D,M7,0.0001,0.0058
2472,1,84258000000000,0.6,1.0,0.7,0.5,3.94,E,T6,0.0001,0.0044
2473,1,332180000000000,1.0,1.0,1.0,1.0,3.0,E,T6,0.00012,0.1
2474,1,176140000000000,1.0,0.5,0.5,0.7,4.3,D,M7,0.0001,0.0027
2475,1,348440000000000,1.0,0.9,0.6,0.7,3.72,D,M7,0.0001,0.013
2476,1,242650000000000,0.5,0.9,0.5,0.5,4.89,E,T6,0.00015,0.0057
2477,1,358390000000000,0.9,0.5,1.0,0.5,4.84,F,QS,0.0001,0.052
2478,1,182070000000000,0.5,1.0,0.5,0.8,3.27,C,Z1,0.0001,0.0014
2479,1,277820000000000,0.5,1.0,1.0,0.8,4.99,E,T6,0.0001,0.023
2480,1,195450000000000,0.9,0.7,0.5,0.9,3.88,E,T6,0.0001,0.014
2481,1,299470000000000,0.5,1.0,0.8,0.7,4.67,A,V3,0.0002,0.00042
2482,1,416630000000000,1.0,0.5,0.5,0.6,3.99,B,N4,0.00034,0.00079
2483,1,68444000000000,0.5,1.0,1.0,1.0,4.09,D,M7,0.00016,0.003
2484,1,312470000000000,1.0,0.5,1.0,0.5,3.07,C,Z1,0.0001,0.0033
2485,1,364110000000000,0.5,0.5,0.6,0.7,4.19,D,M7,0.00022,0.0033
2486,1,87541000000000,0.5,0.5,1.0,1.0,3.91,C,Z1,0.0001,0.00074
2487,1,154330000000000,0.5,0.5,1.0,0.8,3.5,C,Z1,0.0001,0.0012
2488,1,428950000000000,1.0,0.5,1.0,0.8,4.69,F,QS,0.00058,0.088
2489,1,256250000000000,0.5,1.0,1.0,0.5,3.98,D,M7,0.0001,0.0059
2490,1,204580000000000,0.5,1.0,1.0,0.5,4.48,A,V3,0.0001,0.00027
2491,1,396950000000000,0.5,0.5,1.0,0.5,4.75,A,V3,0.00012,0.00025
2492,1,276630000000000,1.0,0.5,0.5,1.0,3.58,F,QS,0.00057,0.038
2493,1,176880000000000,0.6,0.5,0.6,0.6,3.93,D,M7,0.00052,0.0016
2494,1,54089000000000,0.9,0.6,0.5,0.8,3.21,A,V3,0.00049,7.4e-05
2495,1,121490000000000,0.7,1.0,0.5,1.0,3.89,F,QS,0.00051,0.024
2496,1,416170000000000,1.0,0.6,1.0,0.8,3.01,A,V3,0.00044,0.0014
2497,1,253010000000000,0.5,0.8,1.0,1.0,3.23,B,N4,0.0001,0.0017
2498,1,63097000000000,1.0,1.0,1.0,0.5,3.94,A,V3,0.0003,0.00018
2499,1,401750000000000,1.0,0.5,0.5,1.0,3.9,E,T6,0.00025,0.024
2500,1,219430000000000,1.0,0.5,1.0,1.0,3.29,B,N4,0.00057,0.0015
2501,1,135350000000000,0.9,1.0,0.5,0.7,3.0,D,M7,0.0005,0.0043
2502,1,37880000000000,0.9,0.7,0.8,0.6,4.48,B,N4,0.0001,0.00014
2503,1,389350000000000,1.0,0.5,1.0,0.5,3.51,D,M7,0.0001,0.01
2504,1,193180000000000,1.0,1.0,0.8,0.5,3.26,A,V3,0.0001,0.00056
2505,1,70406000000000,0.7,1.0,1.0,0.5,3.41,F,QS,0.0001,0.019
2506,1,396140000000000,1.0,0.7,1.0,0.5,4.61,A,V3,0.00047,0.00066
2507,1,288350000000000,0.5,0.8,0.5,0.6,4.5,B,N4,0.00048,0.00038
2508,1,54086000000000,1.0,0.8,1.0,0.6,3.3,F,QS,0.00049,0.015
2509,1,346890000000000,0.6,0.7,0.5,0.7,4.28,D,M7,0.0001,0.0044
2510,1,280180000000000,0.5,1.0,0.5,0.5,3.57,F,QS,0.00049,0.02
2511,1,221190000000000,0.7,0.5,0.8,1.0,4.78,C,Z1,0.00047,0.0016
2512,1,424760000000000,1.0,0.5,0.5,0.5,4.48,A,V3,0.0001,0.00028
2513,1,50891000000000,0.5,0.7,0.5,0.5,4.25,E,T6,0.0001,0.0011
2514,1,47658000000000,0.9,0.5,0.9,1.0,3.79,E,T6,0.0001,0.005
2515,1,257250000000000,0.7,0.5,0.5,1.0,3.57,B,N4,0.0001,0.00067
2516,1,67600000000000,0.7,0.8,0.5,0.5,4.33,A,V3,0.00018,5.1e-05
2517,1,110000000000000,0.8,0.8,1.0,0.8,3.43,A,V3,0.0001,0.00039
2518,1,144180000000000,1.0,1.0,0.8,0.5,4.01,F,QS,0.0001,0.041
2519,1,268040000000000,0.8,0.9,0.5,0.9,3.06,F,QS,0.0001,0.07
2520,1,299190000000000,0.6,0.6,1.0,0.8,4.29,C,Z1,0.0001,0.0027
2521,1,170600000000000,1.0,0.7,0.5,0.6,3.66,F,QS,0.00035,0.023
2522,1,50448000000000,0.5,0.5,1.0,1.0,4.62,D,M7,0.0001,0.001
2523,1,272890000000000,0.7,0.5,0.6,0.5,3.99,A,V3,0.0001,0.00017
2524,1,199230000000000,0.5,1.0,0.5,0.6,3.27,E,T6,0.0001,0.0086
2525,1,244310000000000,0.7,1.0,0.5,0.8,4.77,B,N4,0.0001,0.00078
2526,1,363740000000000,0.5,1.0,0.7,1.0,4.61,A,V3,0.00033,0.00062
2527,1,181820000000000,0.5,0.5,1.0,0.5,4.47,E,T6,0.00041,0.0046
2528,1,171890000000000,0.7,1.0,0.5,1.0,3.91,D,M7,0.00053,0.0049
2529,1,334350000000000,0.5,0.5,1.0,0.9,3.32,D,M7,0.00051,0.007
2530,1,67923000000000,0.5,0.7,1.0,1.0,4.88,F,QS,0.00047,0.013
2531,1,354340000000000,0.9,1.0,1.0,0.6,4.97,A,V3,0.00058,0.00083
2532,1,349670000000000,1.0,0.6,0.6,0.8,3.5,E,T6,0.00012,0.027
2533,1,208780000000000,0.8,1.0,0.5,0.9,4.78,F,QS,0.0001,0.049
2534,1,307270000000000,0.5,0.9,0.6,0.7,3.38,F,QS,0.0001,0.045
2535,1,352820000000000,1.0,1.0,0.8,0.5,4.6,D,M7,0.0001,0.011
2536,1,48003000000000,0.8,0.9,1.0,1.0,3.81,F,QS,0.00029,0.022
2537,1,61049000000000,1.0,0.5,1.0,0.7,4.58,A,V3,0.0001,0.00011
2538,1,131940000000000,1.0,0.8,0.7,0.5,4.58,B,N4,0.00014,0.00043
2539,1,261170000000000,1.0,0.8,0.8,0.5,3.59,A,V3,0.0001,0.00055
2540,1,291060000000000,0.5,1.0,1.0,0.5,4.05,F,QS,0.0001,0.052
2541,1,206130000000000,1.0,0.5,0.6,1.0,4.08,B,N4,0.0001,0.00081
2542,1,345530000000000,0.5,0.5,1.0,0.8,4.76,D,M7,0.0001,0.0054
2543,1,81867000000000,0.9,0.5,0.8,0.5,3.79,C,Z1,0.0005,0.00045
2544,1,399000000000000,0.5,1.0,1.0,1.0,4.0,A,V3,0.0001,0.0012
2545,1,400770000000000,0.6,1.0,0.5,0.5,3.85,B,N4,0.00043,0.00076
2546,1,276050000000000,0.7,0.7,0.7,1.0,4.56,A,V3,0.00029,0.00047
2547,1,422730000000000,0.5,0.8,0.5,0.5,4.66,A,V3,0.0001,0.00022
2548,1,404470000000000,0.5,0.8,1.0,0.9,4.71,B,N4,0.00057,0.0015
2549,1,149090000000000,1.0,1.0,0.8,1.0,4.46,D,M7,0.0001,0.0099
2550,1,40032000000000,1.0,0.7,0.5,0.5,3.7,D,M7,0.00043,0.00062
2551,1,334000000000000,0.5,1.0,0.9,1.0,4.43,C,Z1,0.0001,0.0045
2552,1,359200000000000,0.5,0.5,1.0,0.6,4.82,D,M7,0.0001,0.0042
2553,1,257170000000000,1.0,1.0,0.5,0.5,3.79,F,QS,0.0001,0.047
2554,1,171270000000000,0.5,0.5,1.0,1.0,4.92,F,QS,0.00021,0.026
2555,1,133400000000000,0.9,0.5,1.0,0.7,4.67,D,M7,0.00033,0.0032
2556,1,426300000000000,1.0,0.9,0.5,0.5,3.23,D,M7,0.00013,0.011
2557,1,352480000000000,0.6,0.6,0.5,0.5,3.32,E,T6,0.00051,0.0073
2558,1,72701000000000,1.0,1.0,0.8,0.8,4.62,B,N4,0.00056,0.00049
2559,1,87511000000000,0.5,1.0,1.0,0.8,4.03,E,T6,0.00034,0.0078
2560,1,66994000000000,0.8,0.5,0.5,0.5,4.6,E,T6,0.0001,0.0015
2561,1,39333000000000,0.6,0.5,0.9,0.5,4.48,E,T6,0.00047,0.001
2562,1,379830000000000,0.5,0.9,1.0,0.7,4.04,C,Z1,0.00031,0.0037
2563,1,85643000000000,0.9,0.8,0.5,0.8,3.87,F,QS,0.00038,0.015
2564,1,49109000000000,0.5,0.6,0.5,0.5,3.18,E,T6,0.00019,0.001
2565,1,59088000000000,0.9,0.6,0.5,0.5,3.38,E,T6,0.0001,0.0023
2566,1,359480000000000,0.8,0.5,1.0,0.5,4.28,C,Z1,0.0001,0.0022
2567,1,123940000000000,0.6,0.5,0.8,0.5,4.37,D,M7,0.0001,0.0013
2568,1,83957000000000,1.0,0.7,0.5,1.0,3.31,F,QS,0.0001,0.023
2569,1,395330000000000,0.5,0.5,1.0,0.7,4.94,F,QS,0.00032,0.04
2570,1,361470000000000,1.0,1.0,1.0,0.5,4.14,D,M7,0.0001,0.016
2571,1,225260000000000,0.5,0.8,1.0,1.0,4.18,F,QS,0.0001,0.063
2572,1,223220000000000,0.5,0.8,1.0,0.5,4.3,F,QS,0.0001,0.031
2573,1,355350000000000,1.0,0.5,0.5,1.0,3.45,A,V3,0.0001,0.0006
2574,1,53265000000000,0.9,1.0,0.5,0.7,3.17,D,M7,0.0001,0.0019
2575,1,357140000000000,0.8,1.0,1.0,0.7,3.09,C,Z1,0.0001,0.0084
2576,1,72959000000000,0.9,1.0,1.0,0.5,4.84,C,Z1,0.0001,0.00091
2577,1,310580000000000,0.6,0.7,0.9,1.0,4.55,A,V3,0.0001,0.00061
2578,1,393230000000000,0.6,0.5,1.0,1.0,4.91,D,M7,0.0001,0.009
2579,1,338160000000000,1.0,1.0,0.9,0.5,4.83,C,Z1,0.00032,0.004
2580,1,121900000000000,1.0,0.8,1.0,0.5,4.57,A,V3,0.0001,0.00025
2581,1,288830000000000,0.6,0.6,0.5,1.0,3.89,E,T6,0.00036,0.012
2582,1,41117000000000,1.0,0.5,0.5,0.5,3.32,C,Z1,0.0001,0.0002
2583,1,153440000000000,0.5,0.5,0.5,0.5,3.4,A,V3,0.0001,6.6e-05
2584,1,136470000000000,0.8,0.8,0.5,0.7,3.55,E,T6,0.00016,0.0081
2585,1,320060000000000,0.5,1.0,1.0,0.5,3.56,E,T6,0.0001,0.022
2586,1,72511000000000,1.0,1.0,0.5,0.8,3.97,E,T6,0.0004,0.0063
2587,1,359420000000000,0.8,1.0,0.5,0.7,4.22,C,Z1,0.0003,0.003
2588,1,158870000000000,0.5,0.5,0.5,0.6,4.8,A,V3,0.0005,5.4e-05
2589,1,313200000000000,1.0,1.0,1.0,1.0,4.33,F,QS,0.00022,0.2
2590,1,89642000000000,0.5,0.5,0.6,0.5,4.53,C,Z1,0.0001,0.0002
2591,1,185380000000000,1.0,0.5,1.0,0.5,4.27,A,V3,0.00025,0.00025
2592,1,67042000000000,0.8,0.5,0.9,0.9,4.19,B,N4,0.0001,0.00028
2593,1,207250000000000,1.0,0.7,1.0,0.8,3.38,E,T6,0.0001,0.033
2594,1,111280000000000,0.6,1.0,0.8,1.0,4.98,A,V3,0.0001,0.00026
2595,1,345190000000000,0.8,0.5,0.9,0.8,4.46,A,V3,0.0001,0.00053
2596,1,313650000000000,0.8,0.9,0.9,0.5,4.26,D,M7,0.00015,0.0087
2597,1,369940000000000,1.0,0.7,0.8,0.6,4.11,F,QS,0.00018,0.084
2598,1,162200000000000,1.0,0.6,0.9,1.0,4.98,A,V3,0.00057,0.00038
2599,1,268480000000000,0.5,1.0,0.7,0.7,3.47,C,Z1,0.0001,0.0025
2600,1,90093000000000,0.5,0.5,1.0,1.0,3.55,B,N4,0.00041,0.00031
2601,1,404890000000000,0.5,0.8,1.0,1.0,3.97,E,T6,0.00048,0.034
2602,1,101570000000000,0.9,0.5,0.9,0.7,3.02,B,N4,0.00021,0.00048
2603,1,192630000000000,0.7,0.5,0.5,0.5,4.84,C,Z1,0.00021,0.00045
2604,1,420150000000000,0.5,0.5,0.6,0.5,4.92,B,N4,0.00033,0.00033
2605,1,280900000000000,0.7,0.5,0.5,0.5,4.29,B,N4,0.0001,0.00031
2606,1,347080000000000,0.5,0.8,0.5,1.0,3.39,A,V3,0.0001,0.00048
2607,1,331360000000000,0.5,0.5,1.0,1.0,3.14,B,N4,0.0001,0.0014
2608,1,146720000000000,0.7,0.5,0.5,1.0,4.7,B,N4,0.00023,0.00029
2609,1,71058000000000,0.5,0.6,0.8,1.0,4.26,D,M7,0.00034,0.0014
2610,1,166450000000000,1.0,0.5,0.7,0.8,4.61,A,V3,0.0001,0.00024
2611,1,284500000000000,1.0,0.5,1.0,0.5,3.13,C,Z1,0.0001,0.0029
2612,1,270580000000000,1.0,0.5,0.5,0.7,3.21,B,N4,0.00014,0.00077
2613,1,101450000000000,1.0,0.5,0.9,0.8,3.7,E,T6,0.0001,0.0096
2614,1,94523000000000,0.9,0.5,0.5,1.0,4.65,A,V3,0.0001,0.00011
2615,1,183390000000000,0.5,0.5,0.9,0.6,4.67,E,T6,0.00041,0.0048
2616,1,433840000000000,1.0,0.5,0.5,0.6,3.35,C,Z1,0.0001,0.0025
2617,1,138050000000000,0.5,0.8,1.0,1.0,3.39,E,T6,0.00051,0.013
2618,1,197860000000000,1.0,0.5,1.0,0.5,4.32,C,Z1,0.00043,0.0014
2619,1,156190000000000,0.7,0.7,0.5,0.5,4.66,A,V3,0.0001,9.8e-05
2620,1,88310000000000,1.0,0.5,1.0,0.5,3.42,D,M7,0.0001,0.0023
2621,1,339860000000000,0.9,0.5,0.7,0.8,3.13,A,V3,0.0001,0.00064
2622,1,193890000000000,0.9,1.0,0.9,1.0,4.34,A,V3,0.0001,0.00086
2623,1,49578000000000,1.0,0.5,0.8,0.8,3.9,A,V3,0.0004,8.8e-05
2624,1,218600000000000,0.5,0.6,0.5,1.0,3.81,A,V3,0.0001,0.0002
2625,1,237050000000000,1.0,0.8,1.0,1.0,4.78,F,QS,0.0001,0.12
2626,1,258350000000000,1.0,0.8,0.6,0.9,3.62,B,N4,0.00035,0.0015
2627,1,392540000000000,0.5,1.0,0.7,0.5,3.29,F,QS,0.00041,0.043
2628,1,95288000000000,1.0,0.5,0.8,0.5,4.76,C,Z1,0.0005,0.00049
2629,1,286030000000000,0.5,0.8,1.0,0.8,4.26,A,V3,0.0001,0.00051
2630,1,370980000000000,1.0,1.0,0.5,0.6,3.47,C,Z1,0.00021,0.004
2631,1,306810000000000,0.8,1.0,1.0,0.9,4.86,A,V3,0.0001,0.0011
2632,1,352200000000000,0.9,0.8,0.5,0.6,3.95,F,QS,0.0001,0.055
2633,1,302580000000000,1.0,0.9,1.0,0.5,4.69,B,N4,0.0001,0.0016
2634,1,178180000000000,1.0,0.5,0.9,1.0,4.1,A,V3,0.00054,0.00041
2635,1,267630000000000,0.6,0.5,1.0,0.5,3.58,C,Z1,0.00043,0.0013
2636,1,354580000000000,0.5,0.7,0.8,0.9,3.15,B,N4,0.0001,0.0015
2637,1,386360000000000,1.0,0.6,1.0,0.5,4.85,C,Z1,0.00052,0.0029
2638,1,389410000000000,1.0,1.0,1.0,0.5,3.28,A,V3,0.0001,0.0014
2639,1,282070000000000,0.5,0.6,0.5,0.5,4.73,B,N4,0.00038,0.00023
2640,1,299210000000000,0.8,0.5,0.8,0.8,4.2,A,V3,0.0001,0.00043
2641,1,229880000000000,1.0,1.0,0.5,0.6,4.8,F,QS,0.00026,0.041
2642,1,355990000000000,1.0,0.5,1.0,0.8,3.72,A,V3,0.00023,0.00087
2643,1,56875000000000,0.6,1.0,0.8,0.8,4.05,E,T6,0.00055,0.0044
2644,1,280770000000000,0.5,0.5,0.5,1.0,4.63,F,QS,0.00011,0.023
2645,1,48151000000000,1.0,1.0,0.8,1.0,4.68,C,Z1,0.0001,0.0011
2646,1,248470000000000,1.0,0.6,1.0,0.7,3.35,D,M7,0.00034,0.01
2647,1,425940000000000,0.6,1.0,0.5,1.0,3.22,E,T6,0.0001,0.037
2648,1,60768000000000,0.5,1.0,0.5,0.5,3.16,F,QS,0.0001,0.006
2649,1,50741000000000,0.5,0.5,1.0,0.8,4.45,B,N4,0.0001,0.00012
2650,1,153980000000000,0.8,1.0,0.5,0.5,4.26,C,Z1,0.00012,0.00096
2651,1,430810000000000,1.0,1.0,1.0,0.5,3.08,A,V3,0.00016,0.0016
2652,1,393110000000000,0.7,0.8,0.5,0.6,4.49,D,M7,0.00043,0.005
2653,1,281990000000000,1.0,0.7,1.0,1.0,4.82,D,M7,0.00054,0.014
2654,1,201070000000000,0.5,0.7,0.5,0.5,4.68,A,V3,0.0001,9e-05
2655,1,261630000000000,1.0,1.0,0.7,1.0,4.96,A,V3,0.0001,0.00088
2656,1,228290000000000,0.6,1.0,0.6,0.5,4.92,A,V3,0.0001,0.0002
2657,1,337940000000000,1.0,0.5,1.0,0.5,4.13,E,T6,0.00052,0.017
2658,1,294880000000000,0.5,0.7,0.5,1.0,4.27,C,Z1,0.00036,0.0015
2659,1,242160000000000,1.0,0.8,0.9,0.5,4.43,C,Z1,0.0001,0.0026
2660,1,373340000000000,1.0,0.6,0.9,0.5,3.19,F,QS,0.00021,0.073
2661,1,116230000000000,1.0,0.5,1.0,0.7,4.72,A,V3,0.0001,0.00021
2662,1,41686000000000,0.7,1.0,0.6,0.6,4.74,E,T6,0.00029,0.0021
2663,1,123610000000000,1.0,0.5,0.6,1.0,3.8,D,M7,0.00059,0.003
2664,1,425620000000000,0.5,0.5,0.6,1.0,4.01,B,N4,0.00059,0.00074
2665,1,424320000000000,1.0,0.8,0.7,0.6,4.15,D,M7,0.0001,0.013
2666,1,195080000000000,1.0,0.6,0.5,1.0,3.56,F,QS,0.0001,0.044
2667,1,389150000000000,0.5,0.7,1.0,1.0,3.74,B,N4,0.0001,0.0019
2668,1,344970000000000,0.8,1.0,1.0,0.5,4.28,A,V3,0.0001,0.00077
2669,1,295080000000000,0.9,0.7,0.6,0.8,3.6,C,Z1,0.00028,0.0031
2670,1,46608000000000,1.0,1.0,0.5,1.0,4.44,D,M7,0.00013,0.0019
2671,1,300990000000000,0.5,1.0,0.5,1.0,3.31,B,N4,0.0001,0.0012
2672,1,316170000000000,1.0,1.0,1.0,0.5,3.04,B,N4,0.0001,0.0027
2673,1,377760000000000,1.0,0.5,1.0,0.5,3.89,B,N4,0.00059,0.0011
2674,1,289960000000000,1.0,1.0,0.8,1.0,3.85,B,N4,0.00017,0.0032
2675,1,99915000000000,0.5,0.9,0.7,0.6,3.94,C,Z1,0.0001,0.00063
2676,1,347930000000000,0.7,0.5,0.5,0.5,3.74,B,N4,0.0001,0.00044
2677,1,210420000000000,0.5,0.5,1.0,0.9,3.75,D,M7,0.0001,0.0046
2678,1,216280000000000,0.5,0.9,1.0,0.9,3.66,A,V3,0.00026,0.00054
2679,1,100390000000000,1.0,0.5,0.8,0.5,3.3,A,V3,0.00049,0.00013
2680,1,352370000000000,1.0,0.8,1.0,0.5,3.05,E,T6,0.0001,0.043
2681,1,374320000000000,0.5,1.0,0.6,1.0,4.7,D,M7,0.0001,0.0089
2682,1,354690000000000,0.6,0.8,1.0,0.9,3.76,E,T6,0.0001,0.04
